t,popsize,population,resource input
40.5807,13.4256,N1,50
40.6209,228.055,N0,50
40.6209,13.4602,N1,50
40.661,229.279,N0,50
40.661,13.4948,N1,50
40.7011,230.508,N0,50
40.7011,13.5295,N1,50
40.7411,231.741,N0,50
40.7411,13.5642,N1,50
40.781,232.979,N0,50
40.781,13.5989,N1,50
40.8209,234.221,N0,50
40.8209,13.6336,N1,50
40.8607,235.467,N0,50
40.8607,13.6684,N1,50
40.9004,236.718,N0,50
40.9004,13.7032,N1,50
40.94,237.973,N0,50
40.94,13.738,N1,50
40.9796,239.233,N0,50
40.9796,13.7728,N1,50
41.0191,240.497,N0,50
41.0191,13.8077,N1,50
41.0586,241.765,N0,50
41.0586,13.8426,N1,50
41.0979,243.038,N0,50
41.0979,13.8775,N1,50
41.1372,244.316,N0,50
41.1372,13.9124,N1,50
41.1765,245.597,N0,50
41.1765,13.9474,N1,50
41.2156,246.884,N0,50
41.2156,13.9824,N1,50
41.2547,248.175,N0,50
41.2547,14.0174,N1,50
41.2937,249.47,N0,50
41.2937,14.0525,N1,50
41.3327,250.77,N0,50
41.3327,14.0876,N1,50
41.3716,252.074,N0,50
41.3716,14.1227,N1,50
41.4104,253.383,N0,50
41.4104,14.1578,N1,50
41.4492,254.696,N0,50
41.4492,14.193,N1,50
41.4879,256.014,N0,50
41.4879,14.2282,N1,50
41.5265,257.336,N0,50
41.5265,14.2634,N1,50
41.5651,258.663,N0,50
41.5651,14.2986,N1,50
41.6035,259.995,N0,50
41.6035,14.3339,N1,50
41.642,261.331,N0,50
41.642,14.3692,N1,50
41.6803,262.672,N0,50
41.6803,14.4045,N1,50
41.7186,264.017,N0,50
41.7186,14.4399,N1,50
41.7569,265.367,N0,50
41.7569,14.4752,N1,50
41.795,266.721,N0,50
41.795,14.5106,N1,50
41.8331,268.08,N0,50
41.8331,14.5461,N1,50
41.8712,269.443,N0,50
41.8712,14.5815,N1,50
41.9091,270.812,N0,50
41.9091,14.617,N1,50
41.947,272.184,N0,50
41.947,14.6525,N1,50
41.9849,273.562,N0,50
41.9849,14.688,N1,50
42.0227,274.944,N0,50
42.0227,14.7236,N1,50
42.0604,276.331,N0,50
42.0604,14.7592,N1,50
42.098,277.722,N0,50
42.098,14.7948,N1,50
42.1356,279.118,N0,50
42.1356,14.8304,N1,50
42.1732,280.519,N0,50
42.1732,14.8661,N1,50
42.2106,281.924,N0,50
42.2106,14.9018,N1,50
42.248,283.334,N0,50
42.248,14.9375,N1,50
42.2854,284.749,N0,50
42.2854,14.9732,N1,50
42.3226,286.168,N0,50
42.3226,15.009,N1,50
42.3599,287.593,N0,50
42.3599,15.0448,N1,50
42.397,289.022,N0,50
42.397,15.0806,N1,50
42.4341,290.455,N0,50
42.4341,15.1165,N1,50
42.4712,291.893,N0,50
42.4712,15.1523,N1,50
42.5081,293.337,N0,50
42.5081,15.1882,N1,50
42.545,294.784,N0,50
42.545,15.2242,N1,50
42.5819,296.237,N0,50
42.5819,15.2601,N1,50
42.6187,297.694,N0,50
42.6187,15.2961,N1,50
42.6554,299.156,N0,50
42.6554,15.3321,N1,50
42.6921,300.623,N0,50
42.6921,15.3681,N1,50
42.7287,302.095,N0,50
42.7287,15.4042,N1,50
42.7652,303.571,N0,50
42.7652,15.4402,N1,50
42.8017,305.053,N0,50
42.8017,15.4763,N1,50
42.8382,306.539,N0,50
42.8382,15.5125,N1,50
42.8745,308.029,N0,50
42.8745,15.5486,N1,50
42.9109,309.525,N0,50
42.9109,15.5848,N1,50
42.9471,311.026,N0,50
42.9471,15.621,N1,50
42.9833,312.531,N0,50
42.9833,15.6572,N1,50
43.0195,314.041,N0,50
43.0195,15.6935,N1,50
43.0555,315.556,N0,50
43.0555,15.7298,N1,50
43.0916,317.076,N0,50
43.0916,15.7661,N1,50
43.1275,318.601,N0,50
43.1275,15.8024,N1,50
43.1634,320.131,N0,50
43.1634,15.8388,N1,50
43.1993,321.665,N0,50
43.1993,15.8752,N1,50
43.2351,323.205,N0,50
43.2351,15.9116,N1,50
43.2708,324.749,N0,50
43.2708,15.948,N1,50
43.3065,326.298,N0,50
43.3065,15.9845,N1,50
43.3421,327.853,N0,50
43.3421,16.021,N1,50
43.3777,329.412,N0,50
43.3777,16.0575,N1,50
43.4132,330.976,N0,50
43.4132,16.094,N1,50
43.4487,332.545,N0,50
43.4487,16.1306,N1,50
43.4841,334.119,N0,50
43.4841,16.1672,N1,50
43.5194,335.698,N0,50
43.5194,16.2038,N1,50
43.5547,337.281,N0,50
43.5547,16.2404,N1,50
43.5899,338.87,N0,50
43.5899,16.2771,N1,50
43.6251,340.464,N0,50
43.6251,16.3138,N1,50
43.6603,342.063,N0,50
43.6603,16.3505,N1,50
43.6953,343.667,N0,50
43.6953,16.3872,N1,50
43.7303,345.275,N0,50
43.7303,16.424,N1,50
43.7653,346.889,N0,50
43.7653,16.4608,N1,50
43.8002,348.508,N0,50
43.8002,16.4976,N1,50
43.8351,350.132,N0,50
43.8351,16.5344,N1,50
43.8699,351.761,N0,50
43.8699,16.5713,N1,50
43.9046,353.395,N0,50
43.9046,16.6082,N1,50
43.9393,355.034,N0,50
43.9393,16.6451,N1,50
43.9739,356.678,N0,50
43.9739,16.682,N1,50
44.0085,358.327,N0,50
44.0085,16.719,N1,50
44.043,359.981,N0,50
44.043,16.756,N1,50
44.0775,361.64,N0,50
44.0775,16.793,N1,50
44.1119,363.304,N0,50
44.1119,16.83,N1,50
44.1463,364.974,N0,50
44.1463,16.8671,N1,50
44.1806,366.648,N0,50
44.1806,16.9042,N1,50
44.2149,368.328,N0,50
44.2149,16.9413,N1,50
44.2491,370.013,N0,50
44.2491,16.9784,N1,50
44.2833,371.703,N0,50
44.2833,17.0156,N1,50
44.3174,373.398,N0,50
44.3174,17.0528,N1,50
44.3515,375.098,N0,50
44.3515,17.09,N1,50
44.3855,376.803,N0,50
44.3855,17.1272,N1,50
44.4194,378.514,N0,50
44.4194,17.1645,N1,50
44.4533,380.229,N0,50
44.4533,17.2018,N1,50
44.4872,381.95,N0,50
44.4872,17.2391,N1,50
44.521,383.676,N0,50
44.521,17.2764,N1,50
44.5547,385.407,N0,50
44.5547,17.3138,N1,50
44.5884,387.144,N0,50
44.5884,17.3512,N1,50
44.6221,388.885,N0,50
44.6221,17.3886,N1,50
44.6557,390.632,N0,50
44.6557,17.426,N1,50
44.6892,392.384,N0,50
44.6892,17.4635,N1,50
44.7227,394.141,N0,50
44.7227,17.501,N1,50
44.7562,395.904,N0,50
44.7562,17.5385,N1,50
44.7896,397.671,N0,50
44.7896,17.576,N1,50
44.823,399.444,N0,50
44.823,17.6136,N1,50
44.8563,401.223,N0,50
44.8563,17.6512,N1,50
44.8895,403.006,N0,50
44.8895,17.6888,N1,50
44.9227,404.795,N0,50
44.9227,17.7264,N1,50
44.9559,406.589,N0,50
44.9559,17.7641,N1,50
44.989,408.388,N0,50
44.989,17.8017,N1,50
45.022,410.193,N0,50
45.022,17.8394,N1,50
45.055,412.003,N0,50
45.055,17.8772,N1,50
45.088,413.818,N0,50
45.088,17.9149,N1,50
45.1209,415.639,N0,50
45.1209,17.9527,N1,50
45.1538,417.465,N0,50
45.1538,17.9905,N1,50
45.1866,419.296,N0,50
45.1866,18.0283,N1,50
45.2194,421.133,N0,50
45.2194,18.0662,N1,50
45.2521,422.975,N0,50
45.2521,18.104,N1,50
45.2848,424.822,N0,50
45.2848,18.1419,N1,50
45.3174,426.675,N0,50
45.3174,18.1799,N1,50
45.35,428.533,N0,50
45.35,18.2178,N1,50
45.3825,430.396,N0,50
45.3825,18.2558,N1,50
45.415,432.265,N0,50
45.415,18.2938,N1,50
45.4474,434.139,N0,50
45.4474,18.3318,N1,50
45.4798,436.019,N0,50
45.4798,18.3698,N1,50
45.5122,437.904,N0,50
45.5122,18.4079,N1,50
45.5445,439.794,N0,50
45.5445,18.446,N1,50
45.5767,441.69,N0,50
45.5767,18.4841,N1,50
45.6089,443.592,N0,50
45.6089,18.5222,N1,50
45.6411,445.498,N0,50
45.6411,18.5604,N1,50
45.6732,447.411,N0,50
45.6732,18.5986,N1,50
45.7053,449.328,N0,50
45.7053,18.6368,N1,50
45.7373,451.252,N0,50
45.7373,18.675,N1,50
45.7693,453.18,N0,50
45.7693,18.7133,N1,50
45.8012,455.114,N0,50
45.8012,18.7516,N1,50
45.8331,457.054,N0,50
45.8331,18.7899,N1,50
45.8649,458.999,N0,50
45.8649,18.8282,N1,50
45.8967,460.95,N0,50
45.8967,18.8666,N1,50
45.9285,462.906,N0,50
45.9285,18.9049,N1,50
45.9602,464.868,N0,50
45.9602,18.9433,N1,50
45.9918,466.835,N0,50
45.9918,18.9818,N1,50
46.0235,468.808,N0,50
46.0235,19.0202,N1,50
46.055,470.786,N0,50
46.055,19.0587,N1,50
46.0866,472.77,N0,50
46.0866,19.0972,N1,50
46.118,474.759,N0,50
46.118,19.1357,N1,50
46.1495,476.754,N0,50
46.1495,19.1743,N1,50
46.1809,478.755,N0,50
46.1809,19.2128,N1,50
46.2122,480.761,N0,50
46.2122,19.2514,N1,50
46.2435,482.773,N0,50
46.2435,19.29,N1,50
46.2748,484.79,N0,50
46.2748,19.3287,N1,50
46.306,486.813,N0,50
46.306,19.3673,N1,50
46.3372,488.842,N0,50
46.3372,19.406,N1,50
46.3683,490.876,N0,50
46.3683,19.4447,N1,50
46.3994,492.916,N0,50
46.3994,19.4835,N1,50
46.4305,494.961,N0,50
46.4305,19.5222,N1,50
46.4615,497.012,N0,50
46.4615,19.561,N1,50
46.4925,499.069,N0,50
46.4925,19.5998,N1,50
46.5234,501.131,N0,50
46.5234,19.6386,N1,50
46.5543,503.2,N0,50
46.5543,19.6775,N1,50
46.5851,505.273,N0,50
46.5851,19.7163,N1,50
46.6159,507.353,N0,50
46.6159,19.7552,N1,50
46.6466,509.438,N0,50
46.6466,19.7942,N1,50
46.6774,511.529,N0,50
46.6774,19.8331,N1,50
46.708,513.626,N0,50
46.708,19.8721,N1,50
46.7386,515.728,N0,50
46.7386,19.9111,N1,50
46.7692,517.836,N0,50
46.7692,19.9501,N1,50
46.7998,519.95,N0,50
46.7998,19.9891,N1,50
46.8303,522.069,N0,50
46.8303,20.0282,N1,50
46.8607,524.194,N0,50
46.8607,20.0672,N1,50
46.8912,526.325,N0,50
46.8912,20.1064,N1,50
46.9215,528.462,N0,50
46.9215,20.1455,N1,50
46.9519,530.605,N0,50
46.9519,20.1846,N1,50
46.9822,532.753,N0,50
46.9822,20.2238,N1,50
47.0124,534.907,N0,50
47.0124,20.263,N1,50
47.0426,537.067,N0,50
47.0426,20.3022,N1,50
47.0728,539.233,N0,50
47.0728,20.3415,N1,50
47.103,541.404,N0,50
47.103,20.3807,N1,50
47.133,543.582,N0,50
47.133,20.42,N1,50
47.1631,545.765,N0,50
47.1631,20.4593,N1,50
47.1931,547.954,N0,50
47.1931,20.4987,N1,50
47.2231,550.149,N0,50
47.2231,20.538,N1,50
47.253,552.35,N0,50
47.253,20.5774,N1,50
47.2829,554.556,N0,50
47.2829,20.6168,N1,50
47.3128,556.769,N0,50
47.3128,20.6563,N1,50
47.3426,558.987,N0,50
47.3426,20.6957,N1,50
47.3724,561.211,N0,50
47.3724,20.7352,N1,50
47.4021,563.441,N0,50
47.4021,20.7747,N1,50
47.4318,565.677,N0,50
47.4318,20.8142,N1,50
47.4614,567.919,N0,50
47.4614,20.8538,N1,50
47.4911,570.167,N0,50
47.4911,20.8933,N1,50
47.5206,572.421,N0,50
47.5206,20.9329,N1,50
47.5502,574.68,N0,50
47.5502,20.9725,N1,50
47.5797,576.946,N0,50
47.5797,21.0122,N1,50
47.6092,579.218,N0,50
47.6092,21.0518,N1,50
47.6386,581.495,N0,50
47.6386,21.0915,N1,50
47.668,583.778,N0,50
47.668,21.1312,N1,50
47.6973,586.068,N0,50
47.6973,21.1709,N1,50
47.7266,588.363,N0,50
47.7266,21.2107,N1,50
47.7559,590.665,N0,50
47.7559,21.2505,N1,50
47.7851,592.972,N0,50
47.7851,21.2903,N1,50
47.8143,595.285,N0,50
47.8143,21.3301,N1,50
47.8435,597.605,N0,50
47.8435,21.3699,N1,50
47.8726,599.93,N0,50
47.8726,21.4098,N1,50
47.9017,602.262,N0,50
47.9017,21.4497,N1,50
47.9307,604.599,N0,50
47.9307,21.4896,N1,50
47.9597,606.942,N0,50
47.9597,21.5295,N1,50
47.9887,609.292,N0,50
47.9887,21.5695,N1,50
48.0176,611.648,N0,50
48.0176,21.6094,N1,50
48.0465,614.009,N0,50
48.0465,21.6494,N1,50
48.0754,616.377,N0,50
48.0754,21.6895,N1,50
48.1042,618.751,N0,50
48.1042,21.7295,N1,50
48.133,621.131,N0,50
48.133,21.7696,N1,50
48.1617,623.517,N0,50
48.1617,21.8097,N1,50
48.1904,625.909,N0,50
48.1904,21.8498,N1,50
48.2191,628.307,N0,50
48.2191,21.8899,N1,50
48.2478,630.711,N0,50
48.2478,21.9301,N1,50
48.2764,633.121,N0,50
48.2764,21.9702,N1,50
48.3049,635.538,N0,50
48.3049,22.0104,N1,50
48.3334,637.961,N0,50
48.3334,22.0507,N1,50
48.3619,640.389,N0,50
48.3619,22.0909,N1,50
48.3904,642.824,N0,50
48.3904,22.1312,N1,50
48.4188,645.266,N0,50
48.4188,22.1715,N1,50
48.4472,647.713,N0,50
48.4472,22.2118,N1,50
48.4755,650.166,N0,50
48.4755,22.2521,N1,50
48.5039,652.626,N0,50
48.5039,22.2925,N1,50
48.5321,655.092,N0,50
48.5321,22.3329,N1,50
48.5604,657.564,N0,50
48.5604,22.3733,N1,50
48.5886,660.042,N0,50
48.5886,22.4137,N1,50
48.6168,662.527,N0,50
48.6168,22.4541,N1,50
48.6449,665.017,N0,50
48.6449,22.4946,N1,50
48.673,667.514,N0,50
48.673,22.5351,N1,50
48.7011,670.018,N0,50
48.7011,22.5756,N1,50
48.7291,672.527,N0,50
48.7291,22.6161,N1,50
48.7571,675.043,N0,50
48.7571,22.6567,N1,50
48.785,677.565,N0,50
48.785,22.6973,N1,50
48.813,680.093,N0,50
48.813,22.7379,N1,50
48.8409,682.627,N0,50
48.8409,22.7785,N1,50
48.8687,685.168,N0,50
48.8687,22.8192,N1,50
48.8965,687.715,N0,50
48.8965,22.8598,N1,50
48.9243,690.269,N0,50
48.9243,22.9005,N1,50
48.9521,692.828,N0,50
48.9521,22.9412,N1,50
48.9798,695.394,N0,50
48.9798,22.982,N1,50
49.0075,697.967,N0,50
49.0075,23.0227,N1,50
49.0351,700.545,N0,50
49.0351,23.0635,N1,50
49.0628,703.13,N0,50
49.0628,23.1043,N1,50
49.0903,705.722,N0,50
49.0903,23.1451,N1,50
49.1179,708.319,N0,50
49.1179,23.186,N1,50
49.1454,710.924,N0,50
49.1454,23.2268,N1,50
49.1729,713.534,N0,50
49.1729,23.2677,N1,50
49.2003,716.151,N0,50
49.2003,23.3086,N1,50
49.2278,718.774,N0,50
49.2278,23.3496,N1,50
49.2551,721.404,N0,50
49.2551,23.3905,N1,50
49.2825,724.04,N0,50
49.2825,23.4315,N1,50
49.3098,726.682,N0,50
49.3098,23.4725,N1,50
49.3371,729.331,N0,50
49.3371,23.5135,N1,50
49.3643,731.986,N0,50
49.3643,23.5546,N1,50
49.3915,734.648,N0,50
49.3915,23.5956,N1,50
49.4187,737.316,N0,50
49.4187,23.6367,N1,50
49.4459,739.991,N0,50
49.4459,23.6778,N1,50
49.473,742.672,N0,50
49.473,23.7189,N1,50
49.5001,745.359,N0,50
49.5001,23.7601,N1,50
49.5271,748.053,N0,50
49.5271,23.8013,N1,50
49.5542,750.754,N0,50
49.5542,23.8425,N1,50
49.5811,753.461,N0,50
49.5811,23.8837,N1,50
49.6081,756.174,N0,50
49.6081,23.9249,N1,50
49.635,758.894,N0,50
49.635,23.9662,N1,50
49.6619,761.621,N0,50
49.6619,24.0075,N1,50
49.6888,764.354,N0,50
49.6888,24.0488,N1,50
49.7156,767.093,N0,50
49.7156,24.0901,N1,50
49.7424,769.839,N0,50
49.7424,24.1314,N1,50
49.7692,772.592,N0,50
49.7692,24.1728,N1,50
49.7959,775.351,N0,50
49.7959,24.2142,N1,50
49.8226,778.117,N0,50
49.8226,24.2556,N1,50
49.8493,780.889,N0,50
49.8493,24.297,N1,50
49.8759,783.668,N0,50
49.8759,24.3385,N1,50
49.9025,786.453,N0,50
49.9025,24.38,N1,50
49.9291,789.245,N0,50
49.9291,24.4215,N1,50
49.9556,792.044,N0,50
49.9556,24.463,N1,50
49.9821,794.849,N0,50
49.9821,24.5045,N1,50
50.0086,797.661,N0,50
50.0086,24.5461,N1,50
50.035,800.48,N0,50
50.035,24.5877,N1,50
50.0615,803.305,N0,50
50.0615,24.6293,N1,50
50.0879,806.136,N0,50
50.0879,24.6709,N1,50
50.1142,808.975,N0,50
50.1142,24.7126,N1,50
50.1405,811.82,N0,50
50.1405,24.7542,N1,50
50.1668,814.672,N0,50
50.1668,24.7959,N1,50
50.1931,817.53,N0,50
50.1931,24.8376,N1,50
50.2193,820.395,N0,50
50.2193,24.8794,N1,50
50.2455,823.267,N0,50
50.2455,24.9211,N1,50
50.2717,826.145,N0,50
50.2717,24.9629,N1,50
50.2978,829.03,N0,50
50.2978,25.0047,N1,50
50.3239,831.922,N0,50
50.3239,25.0465,N1,50
50.35,834.821,N0,50
50.35,25.0884,N1,50
50.3761,837.726,N0,50
50.3761,25.1302,N1,50
50.4021,840.638,N0,50
50.4021,25.1721,N1,50
50.4281,843.557,N0,50
50.4281,25.214,N1,50
50.454,846.482,N0,50
50.454,25.2559,N1,50
50.48,849.414,N0,50
50.48,25.2979,N1,50
50.5059,852.353,N0,50
50.5059,25.3398,N1,50
50.5317,855.299,N0,50
50.5317,25.3818,N1,50
50.5576,858.252,N0,50
50.5576,25.4238,N1,50
50.5834,861.211,N0,50
50.5834,25.4659,N1,50
50.6092,864.177,N0,50
50.6092,25.5079,N1,50
50.6349,867.15,N0,50
50.6349,25.55,N1,50
50.6606,870.13,N0,50
50.6606,25.5921,N1,50
50.6863,873.116,N0,50
50.6863,25.6342,N1,50
50.712,876.11,N0,50
50.712,25.6764,N1,50
50.7376,879.11,N0,50
50.7376,25.7185,N1,50
50.7632,882.117,N0,50
50.7632,25.7607,N1,50
50.7888,885.131,N0,50
50.7888,25.8029,N1,50
50.8144,888.151,N0,50
50.8144,25.8451,N1,50
50.8399,891.179,N0,50
50.8399,25.8874,N1,50
50.8654,894.213,N0,50
50.8654,25.9296,N1,50
50.8908,897.255,N0,50
50.8908,25.9719,N1,50
50.9163,900.303,N0,50
50.9163,26.0142,N1,50
50.9417,903.358,N0,50
50.9417,26.0565,N1,50
50.967,906.42,N0,50
50.967,26.0989,N1,50
50.9924,909.489,N0,50
50.9924,26.1413,N1,50
51.0177,912.565,N0,50
51.0177,26.1836,N1,50
51.043,915.648,N0,50
51.043,26.2261,N1,50
51.0682,918.737,N0,50
51.0682,26.2685,N1,50
51.0935,921.834,N0,50
51.0935,26.3109,N1,50
51.1187,924.938,N0,50
51.1187,26.3534,N1,50
51.1439,928.048,N0,50
51.1439,26.3959,N1,50
51.169,931.166,N0,50
51.169,26.4384,N1,50
51.1941,934.29,N0,50
51.1941,26.481,N1,50
51.2192,937.422,N0,50
51.2192,26.5235,N1,50
51.2443,940.56,N0,50
51.2443,26.5661,N1,50
51.2693,943.706,N0,50
51.2693,26.6087,N1,50
51.2943,946.858,N0,50
51.2943,26.6513,N1,50
51.3193,950.017,N0,50
51.3193,26.694,N1,50
51.3442,953.184,N0,50
51.3442,26.7366,N1,50
51.3692,956.357,N0,50
51.3692,26.7793,N1,50
51.3941,959.538,N0,50
51.3941,26.822,N1,50
51.4189,962.726,N0,50
51.4189,26.8647,N1,50
51.4438,965.92,N0,50
51.4438,26.9075,N1,50
51.4686,969.122,N0,50
51.4686,26.9502,N1,50
51.4934,972.331,N0,50
51.4934,26.993,N1,50
51.5181,975.546,N0,50
51.5181,27.0358,N1,50
51.5429,978.769,N0,50
51.5429,27.0787,N1,50
51.5676,981.999,N0,50
51.5676,27.1215,N1,50
51.5922,985.236,N0,50
51.5922,27.1644,N1,50
51.6169,988.481,N0,50
51.6169,27.2073,N1,50
51.6415,991.732,N0,50
51.6415,27.2502,N1,50
51.6661,994.99,N0,50
51.6661,27.2931,N1,50
51.6907,998.256,N0,50
51.6907,27.3361,N1,50
51.7152,1001.53,N0,50
51.7152,27.379,N1,50
51.7397,1004.81,N0,50
51.7397,27.422,N1,50
51.7642,1008.1,N0,50
51.7642,27.465,N1,50
51.7887,1011.39,N0,50
51.7887,27.5081,N1,50
51.8131,1014.69,N0,50
51.8131,27.5511,N1,50
51.8375,1018,N0,50
51.8375,27.5942,N1,50
51.8619,1021.31,N0,50
51.8619,27.6373,N1,50
51.8863,1024.64,N0,50
51.8863,27.6804,N1,50
51.9106,1027.97,N0,50
51.9106,27.7235,N1,50
51.9349,1031.3,N0,50
51.9349,27.7667,N1,50
51.9592,1034.65,N0,50
51.9592,27.8099,N1,50
51.9834,1038,N0,50
51.9834,27.8531,N1,50
52.0077,1041.36,N0,50
52.0077,27.8963,N1,50
52.0319,1044.73,N0,50
52.0319,27.9395,N1,50
52.056,1048.1,N0,50
52.056,27.9828,N1,50
52.0802,1051.48,N0,50
52.0802,28.0261,N1,50
52.1043,1054.87,N0,50
52.1043,28.0694,N1,50
52.1284,1058.26,N0,50
52.1284,28.1127,N1,50
52.1525,1061.67,N0,50
52.1525,28.156,N1,50
52.1765,1065.08,N0,50
52.1765,28.1994,N1,50
52.2005,1068.49,N0,50
52.2005,28.2428,N1,50
52.2245,1071.92,N0,50
52.2245,28.2862,N1,50
52.2485,1075.35,N0,50
52.2485,28.3296,N1,50
52.2724,1078.79,N0,50
52.2724,28.373,N1,50
52.2964,1082.23,N0,50
52.2964,28.4165,N1,50
52.3203,1085.69,N0,50
52.3203,28.46,N1,50
52.3441,1089.15,N0,50
52.3441,28.5035,N1,50
52.368,1092.62,N0,50
52.368,28.547,N1,50
52.3918,1096.09,N0,50
52.3918,28.5906,N1,50
52.4156,1099.57,N0,50
52.4156,28.6341,N1,50
52.4393,1103.07,N0,50
52.4393,28.6777,N1,50
52.4631,1106.56,N0,50
52.4631,28.7213,N1,50
52.4868,1110.07,N0,50
52.4868,28.7649,N1,50
52.5105,1113.58,N0,50
52.5105,28.8086,N1,50
52.5341,1117.1,N0,50
52.5341,28.8522,N1,50
52.5578,1120.63,N0,50
52.5578,28.8959,N1,50
52.5814,1124.16,N0,50
52.5814,28.9396,N1,50
52.605,1127.7,N0,50
52.605,28.9834,N1,50
52.6285,1131.25,N0,50
52.6285,29.0271,N1,50
52.6521,1134.81,N0,50
52.6521,29.0709,N1,50
52.6756,1138.38,N0,50
52.6756,29.1147,N1,50
52.6991,1141.95,N0,50
52.6991,29.1585,N1,50
52.7226,1145.53,N0,50
52.7226,29.2023,N1,50
52.746,1149.11,N0,50
52.746,29.2461,N1,50
52.7694,1152.71,N0,50
52.7694,29.29,N1,50
52.7928,1156.31,N0,50
52.7928,29.3339,N1,50
52.8162,1159.92,N0,50
52.8162,29.3778,N1,50
52.8395,1163.54,N0,50
52.8395,29.4217,N1,50
52.8629,1167.16,N0,50
52.8629,29.4657,N1,50
52.8862,1170.79,N0,50
52.8862,29.5096,N1,50
52.9094,1174.43,N0,50
52.9094,29.5536,N1,50
52.9327,1178.08,N0,50
52.9327,29.5976,N1,50
52.9559,1181.73,N0,50
52.9559,29.6417,N1,50
52.9791,1185.39,N0,50
52.9791,29.6857,N1,50
53.0023,1189.06,N0,50
53.0023,29.7298,N1,50
53.0254,1192.74,N0,50
53.0254,29.7739,N1,50
53.0486,1196.43,N0,50
53.0486,29.818,N1,50
53.0717,1200.12,N0,50
53.0717,29.8621,N1,50
53.0947,1203.82,N0,50
53.0947,29.9062,N1,50
53.1178,1207.53,N0,50
53.1178,29.9504,N1,50
53.1408,1211.24,N0,50
53.1408,29.9946,N1,50
53.1638,1214.96,N0,50
53.1638,30.0388,N1,50
53.1868,1218.69,N0,50
53.1868,30.083,N1,50
53.2098,1222.43,N0,50
53.2098,30.1273,N1,50
53.2327,1226.18,N0,50
53.2327,30.1715,N1,50
53.2557,1229.93,N0,50
53.2557,30.2158,N1,50
53.2786,1233.69,N0,50
53.2786,30.2601,N1,50
53.3014,1237.46,N0,50
53.3014,30.3045,N1,50
53.3243,1241.23,N0,50
53.3243,30.3488,N1,50
53.3471,1245.02,N0,50
53.3471,30.3932,N1,50
53.3699,1248.81,N0,50
53.3699,30.4375,N1,50
53.3927,1252.61,N0,50
53.3927,30.482,N1,50
53.4154,1256.42,N0,50
53.4154,30.5264,N1,50
53.4382,1260.23,N0,50
53.4382,30.5708,N1,50
53.4609,1264.05,N0,50
53.4609,30.6153,N1,50
53.4836,1267.88,N0,50
53.4836,30.6598,N1,50
53.5062,1271.72,N0,50
53.5062,30.7043,N1,50
53.5289,1275.57,N0,50
53.5289,30.7488,N1,50
53.5515,1279.42,N0,50
53.5515,30.7933,N1,50
53.5741,1283.28,N0,50
53.5741,30.8379,N1,50
53.5966,1287.15,N0,50
53.5966,30.8825,N1,50
53.6192,1291.03,N0,50
53.6192,30.9271,N1,50
53.6417,1294.91,N0,50
53.6417,30.9717,N1,50
53.6642,1298.8,N0,50
53.6642,31.0163,N1,50
53.6867,1302.7,N0,50
53.6867,31.061,N1,50
53.7092,1306.61,N0,50
53.7092,31.1057,N1,50
53.7316,1310.52,N0,50
53.7316,31.1504,N1,50
53.754,1314.45,N0,50
53.754,31.1951,N1,50
53.7764,1318.38,N0,50
53.7764,31.2398,N1,50
53.7988,1322.32,N0,50
53.7988,31.2846,N1,50
53.8211,1326.26,N0,50
53.8211,31.3294,N1,50
53.8435,1330.22,N0,50
53.8435,31.3742,N1,50
53.8658,1334.18,N0,50
53.8658,31.419,N1,50
53.888,1338.15,N0,50
53.888,31.4638,N1,50
53.9103,1342.13,N0,50
53.9103,31.5087,N1,50
53.9325,1346.12,N0,50
53.9325,31.5536,N1,50
53.9547,1350.11,N0,50
53.9547,31.5984,N1,50
53.9769,1354.11,N0,50
53.9769,31.6434,N1,50
53.9991,1358.12,N0,50
53.9991,31.6883,N1,50
54.0213,1362.14,N0,50
54.0213,31.7332,N1,50
54.0434,1366.16,N0,50
54.0434,31.7782,N1,50
54.0655,1370.2,N0,50
54.0655,31.8232,N1,50
54.0876,1374.24,N0,50
54.0876,31.8682,N1,50
54.1096,1378.29,N0,50
54.1096,31.9133,N1,50
54.1317,1382.34,N0,50
54.1317,31.9583,N1,50
54.1537,1386.41,N0,50
54.1537,32.0034,N1,50
54.1757,1390.48,N0,50
54.1757,32.0485,N1,50
54.1977,1394.56,N0,50
54.1977,32.0936,N1,50
54.2196,1398.65,N0,50
54.2196,32.1387,N1,50
54.2416,1402.75,N0,50
54.2416,32.1838,N1,50
54.2635,1406.85,N0,50
54.2635,32.229,N1,50
54.2854,1410.97,N0,50
54.2854,32.2742,N1,50
54.3072,1415.09,N0,50
54.3072,32.3194,N1,50
54.3291,1419.22,N0,50
54.3291,32.3646,N1,50
54.3509,1423.35,N0,50
54.3509,32.4099,N1,50
54.3727,1427.5,N0,50
54.3727,32.4551,N1,50
54.3945,1431.65,N0,50
54.3945,32.5004,N1,50
54.4163,1435.81,N0,50
54.4163,32.5457,N1,50
54.438,1439.98,N0,50
54.438,32.591,N1,50
54.4597,1444.16,N0,50
54.4597,32.6364,N1,50
54.4814,1448.35,N0,50
54.4814,32.6817,N1,50
54.5031,1452.54,N0,50
54.5031,32.7271,N1,50
54.5248,1456.74,N0,50
54.5248,32.7725,N1,50
54.5464,1460.95,N0,50
54.5464,32.8179,N1,50
54.568,1465.17,N0,50
54.568,32.8634,N1,50
54.5896,1469.39,N0,50
