t,popsize,population,resource input
2705.28,0.000675753,N1,16
2707.51,2.23213e+07,N0,16
2707.51,0.000670233,N1,16
2709.74,2.23213e+07,N0,16
2709.74,0.000664748,N1,16
2711.98,2.23213e+07,N0,16
2711.98,0.000659302,N1,16
2714.21,2.23213e+07,N0,16
2714.21,0.000653908,N1,16
2716.44,2.23213e+07,N0,16
2716.44,0.000648567,N1,16
2718.67,2.23213e+07,N0,16
2718.67,0.000643267,N1,16
2720.9,2.23213e+07,N0,16
2720.9,0.000638005,N1,16
2723.13,2.23213e+07,N0,16
2723.13,0.000632787,N1,16
2725.37,2.23213e+07,N0,16
2725.37,0.000627612,N1,16
2727.6,2.23213e+07,N0,16
2727.6,0.000622479,N1,16
2729.83,2.23213e+07,N0,16
2729.83,0.000617385,N1,16
2732.07,2.23213e+07,N0,16
2732.07,0.00061233,N1,16
2734.3,2.23213e+07,N0,16
2734.3,0.000607318,N1,16
2736.53,2.23213e+07,N0,16
2736.53,0.00060235,N1,16
2738.76,2.23213e+07,N0,16
2738.76,0.000597428,N1,16
2741,2.23213e+07,N0,16
2741,0.000592543,N1,16
2743.23,2.23213e+07,N0,16
2743.23,0.000587695,N1,16
2745.46,2.23213e+07,N0,16
2745.46,0.000582883,N1,16
2747.7,2.23213e+07,N0,16
2747.7,0.000578117,N1,16
2749.93,2.23213e+07,N0,16
2749.93,0.000573393,N1,16
2752.16,2.23213e+07,N0,16
2752.16,0.000568701,N1,16
2754.4,2.23213e+07,N0,16
2754.4,0.000564044,N1,16
2756.63,2.23213e+07,N0,16
2756.63,0.000559424,N1,16
2758.86,2.23213e+07,N0,16
2758.86,0.000554849,N1,16
2761.09,2.23213e+07,N0,16
2761.09,0.000550317,N1,16
2763.33,2.23213e+07,N0,16
2763.33,0.000545816,N1,16
2765.56,2.23213e+07,N0,16
2765.56,0.000541346,N1,16
2767.79,2.23213e+07,N0,16
2767.79,0.000536917,N1,16
2770.02,2.23213e+07,N0,16
2770.02,0.000532531,N1,16
2772.25,2.23213e+07,N0,16
2772.25,0.000528178,N1,16
2774.49,2.23213e+07,N0,16
2774.49,0.000523859,N1,16
2776.72,2.23213e+07,N0,16
2776.72,0.000519573,N1,16
2778.95,2.23213e+07,N0,16
2778.95,0.000515321,N1,16
2781.19,2.23213e+07,N0,16
2781.19,0.000511106,N1,16
2783.42,2.23213e+07,N0,16
2783.42,0.000506927,N1,16
2785.65,2.23213e+07,N0,16
2785.65,0.000502783,N1,16
2787.88,2.23213e+07,N0,16
2787.88,0.000498667,N1,16
2790.12,2.23213e+07,N0,16
2790.12,0.000494582,N1,16
2792.35,2.23213e+07,N0,16
2792.35,0.000490535,N1,16
2794.58,2.23213e+07,N0,16
2794.58,0.000486528,N1,16
2796.81,2.23213e+07,N0,16
2796.81,0.000482554,N1,16
2799.05,2.23213e+07,N0,16
2799.05,0.000478607,N1,16
2801.28,2.23213e+07,N0,16
2801.28,0.000474689,N1,16
2803.51,2.23213e+07,N0,16
2803.51,0.000470802,N1,16
2805.75,2.23213e+07,N0,16
2805.75,0.000466953,N1,16
2807.98,2.23213e+07,N0,16
2807.98,0.00046314,N1,16
2810.21,2.23213e+07,N0,16
2810.21,0.000459355,N1,16
2812.44,2.23213e+07,N0,16
2812.44,0.000455591,N1,16
2814.68,2.23213e+07,N0,16
2814.68,0.00045186,N1,16
2816.91,2.23213e+07,N0,16
2816.91,0.000448166,N1,16
2819.14,2.23213e+07,N0,16
2819.14,0.000444504,N1,16
2821.37,2.23213e+07,N0,16
2821.37,0.000440866,N1,16
2823.61,2.23213e+07,N0,16
2823.61,0.000437256,N1,16
2825.84,2.23213e+07,N0,16
2825.84,0.00043368,N1,16
2828.07,2.23213e+07,N0,16
2828.07,0.000430137,N1,16
2830.3,2.23213e+07,N0,16
2830.3,0.000426621,N1,16
2832.54,2.23213e+07,N0,16
2832.54,0.000423127,N1,16
2834.77,2.23213e+07,N0,16
2834.77,0.000419662,N1,16
2837,2.23213e+07,N0,16
2837,0.000416232,N1,16
2839.23,2.23213e+07,N0,16
2839.23,0.000412832,N1,16
2841.47,2.23213e+07,N0,16
2841.47,0.000409454,N1,16
2843.7,2.23213e+07,N0,16
2843.7,0.000406099,N1,16
2845.94,2.23213e+07,N0,16
2845.94,0.000402774,N1,16
2848.17,2.23213e+07,N0,16
2848.17,0.000399484,N1,16
2850.4,2.23213e+07,N0,16
2850.4,0.000396218,N1,16
2852.63,2.23213e+07,N0,16
2852.63,0.000392975,N1,16
2854.87,2.23213e+07,N0,16
2854.87,0.000389757,N1,16
2857.1,2.23213e+07,N0,16
2857.1,0.000386571,N1,16
2859.33,2.23213e+07,N0,16
2859.33,0.00038341,N1,16
2861.57,2.23213e+07,N0,16
2861.57,0.000380272,N1,16
2863.8,2.23213e+07,N0,16
2863.8,0.000377154,N1,16
2866.04,2.23213e+07,N0,16
2866.04,0.00037407,N1,16
2868.26,2.23213e+07,N0,16
2868.26,0.000371017,N1,16
2870.49,2.23213e+07,N0,16
2870.49,0.000367985,N1,16
2872.73,2.23213e+07,N0,16
2872.73,0.000364971,N1,16
2874.96,2.23213e+07,N0,16
2874.96,0.000361983,N1,16
2877.2,2.23213e+07,N0,16
2877.2,0.000359024,N1,16
2879.43,2.23213e+07,N0,16
2879.43,0.00035609,N1,16
2881.66,2.23213e+07,N0,16
2881.66,0.000353175,N1,16
2883.9,2.23213e+07,N0,16
2883.9,0.000350284,N1,16
2886.13,2.23213e+07,N0,16
2886.13,0.000347416,N1,16
2888.36,2.23213e+07,N0,16
2888.36,0.000344577,N1,16
2890.59,2.23213e+07,N0,16
2890.59,0.000341764,N1,16
2892.82,2.23213e+07,N0,16
2892.82,0.000338968,N1,16
2895.06,2.23213e+07,N0,16
2895.06,0.000336189,N1,16
2897.29,2.23213e+07,N0,16
2897.29,0.000333436,N1,16
2899.52,2.23213e+07,N0,16
2899.52,0.000330713,N1,16
2901.75,2.23213e+07,N0,16
2901.75,0.000328012,N1,16
2903.99,2.23213e+07,N0,16
2903.99,0.000325327,N1,16
2906.22,2.23213e+07,N0,16
2906.22,0.000322662,N1,16
2908.46,2.23213e+07,N0,16
2908.46,0.000320022,N1,16
2910.69,2.23213e+07,N0,16
2910.69,0.000317407,N1,16
2912.92,2.23213e+07,N0,16
2912.92,0.000314812,N1,16
2915.15,2.23213e+07,N0,16
2915.15,0.000312236,N1,16
2917.39,2.23213e+07,N0,16
2917.39,0.000309679,N1,16
2919.62,2.23213e+07,N0,16
2919.62,0.000307143,N1,16
2921.86,2.23213e+07,N0,16
2921.86,0.000304631,N1,16
2924.09,2.23213e+07,N0,16
2924.09,0.000302142,N1,16
2926.32,2.23213e+07,N0,16
2926.32,0.00029967,N1,16
2928.55,2.23213e+07,N0,16
2928.55,0.000297218,N1,16
2930.78,2.23213e+07,N0,16
2930.78,0.000294787,N1,16
2933.02,2.23213e+07,N0,16
2933.02,0.000292377,N1,16
2935.25,2.23213e+07,N0,16
2935.25,0.000289987,N1,16
2937.48,2.23213e+07,N0,16
2937.48,0.000287614,N1,16
2939.71,2.23213e+07,N0,16
2939.71,0.00028526,N1,16
2941.95,2.23213e+07,N0,16
2941.95,0.000282926,N1,16
2944.18,2.23213e+07,N0,16
2944.18,0.000280613,N1,16
2946.41,2.23213e+07,N0,16
2946.41,0.00027832,N1,16
2948.64,2.23213e+07,N0,16
2948.64,0.000276045,N1,16
2950.87,2.23213e+07,N0,16
2950.87,0.000273787,N1,16
2953.11,2.23213e+07,N0,16
2953.11,0.000271546,N1,16
